id,label,subject,message
384,spam,Win a Trip to Maldives - Limited Seats,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
6048,spam,Exclusive Discount on Electronics,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
234,spam,Special Offer Just for You,You’ve won a lucky draw! Provide your contact details to claim the prize.
14019,ham,Meeting Reminder: Project Discussion,Please review the attached invoice and confirm once done.
10591,ham,Weekly Report Submission Reminder,Can you confirm your availability for tomorrow’s meeting?
14560,ham,Meeting Reminder: Project Discussion,Please review the attached invoice and confirm once done.
13130,ham,Project Update and Next Steps,I’ve shared the notes from today’s lecture in the drive link below.
8982,ham,Invoice Attached for Your Review,It was great seeing you at the seminar. Let’s catch up soon.
6752,spam,Exclusive Discount on Electronics,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
4994,spam,Limited Offer: Claim Your Free iPhone,Final notice: Your subscription will expire soon. Renew today and save 50%.
9920,ham,Re: Notes from Today's Lecture,Thanks for helping with the project submission last week.
8656,ham,Team Lunch on Friday,Can you confirm your availability for tomorrow’s meeting?
5773,spam,Limited Offer: Claim Your Free iPhone,Get access to premium content for free. Just confirm your email to activate the offer.
1375,spam,Urgent: Update Your Payment Information,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
8149,ham,Project Update and Next Steps,Just checking if you received the document I sent yesterday.
13448,ham,Schedule for Tomorrow's Meeting,Can you confirm your availability for tomorrow’s meeting?
2178,spam,Upgrade to Premium Membership Today,Refer a friend and earn ₹500 instantly! Click here to start.
2712,spam,Upgrade to Premium Membership Today,Final notice: Your subscription will expire soon. Renew today and save 50%.
14292,ham,Meeting Reminder: Project Discussion,Please review the attached invoice and confirm once done.
3135,spam,Upgrade to Premium Membership Today,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
4666,spam,Congratulations! You've Won a Gift Voucher,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
9433,ham,Weekly Report Submission Reminder,Thanks for helping with the project submission last week.
8075,ham,Invitation: College Tech Fest,It was great seeing you at the seminar. Let’s catch up soon.
14481,ham,Project Update and Next Steps,It was great seeing you at the seminar. Let’s catch up soon.
4688,spam,Congratulations! You've Won a Gift Voucher,Your Amazon gift card is ready. Claim it before it expires.
8103,ham,Weekly Report Submission Reminder,Can you confirm your availability for tomorrow’s meeting?
3802,spam,Account Alert: Verify Your Details Now,You’ve won a lucky draw! Provide your contact details to claim the prize.
7649,ham,Weekly Report Submission Reminder,Let’s plan the presentation slides together this weekend.
2672,spam,Claim Your $500 Reward Now,Your Amazon gift card is ready. Claim it before it expires.
11709,ham,Regarding Your Assignment,Just checking if you received the document I sent yesterday.
4364,spam,Urgent: Update Your Payment Information,Your Amazon gift card is ready. Claim it before it expires.
10156,ham,Invitation: College Tech Fest,Let’s plan the presentation slides together this weekend.
725,spam,Urgent: Update Your Payment Information,You’ve won a lucky draw! Provide your contact details to claim the prize.
8965,ham,Meeting Reminder: Project Discussion,It was great seeing you at the seminar. Let’s catch up soon.
4285,spam,Exclusive Discount on Electronics,Final notice: Your subscription will expire soon. Renew today and save 50%.
7554,ham,Schedule for Tomorrow's Meeting,Just checking if you received the document I sent yesterday.
3051,spam,Upgrade to Premium Membership Today,Special insurance plan for you – get huge discounts by signing up today.
1147,spam,Exclusive Discount on Electronics,Your account will be suspended unless you verify your details immediately. Visit our secure link now. Please confirm karna kal ka plan.
7952,ham,Invitation: College Tech Fest,Let’s plan the presentation slides together this weekend.
8970,ham,Schedule for Tomorrow's Meeting,Can you confirm your availability for tomorrow’s meeting?
3025,spam,Claim Your $500 Reward Now,Refer a friend and earn ₹500 instantly! Click here to start.
3294,spam,Account Alert: Verify Your Details Now,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
3789,spam,Limited Offer: Claim Your Free iPhone,Congratulations! You have been selected for a special offer. Click the link below to claim your reward.
10094,ham,Schedule for Tomorrow's Meeting,"I’ve shared the notes from today’s lecture in the drive link below. Bhai, check kar ye mail important hai."
5314,spam,Claim Your $500 Reward Now,Your Amazon gift card is ready. Claim it before it expires.
3358,spam,Urgent: Update Your Payment Information,Refer a friend and earn ₹500 instantly! Click here to start.
11167,ham,Meeting Reminder: Project Discussion,It was great seeing you at the seminar. Let’s catch up soon. Please confirm karna kal ka plan.
744,spam,Exclusive Discount on Electronics,"Your Amazon gift card is ready. Claim it before it expires. Bhai, check kar ye mail important hai."
3566,spam,Win a Trip to Maldives - Limited Seats,Get access to premium content for free. Just confirm your email to activate the offer.
2924,spam,Urgent: Update Your Payment Information,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
3724,spam,Your Loan Application Approved,Refer a friend and earn ₹500 instantly! Click here to start.
8360,ham,Weekly Report Submission Reminder,Please review the attached invoice and confirm once done.
8388,ham,Re: Notes from Today's Lecture,"Hey, please find attached the updated report for your review."
41,spam,Account Alert: Verify Your Details Now,Special insurance plan for you – get huge discounts by signing up today.
1840,spam,Upgrade to Premium Membership Today,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
5833,spam,Exclusive Discount on Electronics,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
9505,ham,Team Lunch on Friday,It was great seeing you at the seminar. Let’s catch up soon.
6476,spam,Urgent: Update Your Payment Information,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
6407,spam,Urgent: Update Your Payment Information,"Final notice: Your subscription will expire soon. Renew today and save 50%. Bhai, check kar ye mail important hai."
10639,ham,Team Lunch on Friday,It was great seeing you at the seminar. Let’s catch up soon.
9536,ham,Regarding Your Assignment,The team meeting is scheduled at 3 PM. Please join via the link.
4864,spam,Win a Trip to Maldives - Limited Seats,Your Amazon gift card is ready. Claim it before it expires.
7789,ham,Weekly Report Submission Reminder,Let’s plan the presentation slides together this weekend.
7478,spam,Account Alert: Verify Your Details Now,You’ve won a lucky draw! Provide your contact details to claim the prize.
10089,ham,Re: Notes from Today's Lecture,"Hey, please find attached the updated report for your review."
2974,spam,Congratulations! You've Won a Gift Voucher,Special insurance plan for you – get huge discounts by signing up today.
12121,ham,Meeting Reminder: Project Discussion,The team meeting is scheduled at 3 PM. Please join via the link.
987,spam,Congratulations! You've Won a Gift Voucher,Your Amazon gift card is ready. Claim it before it expires.
4427,spam,Claim Your $500 Reward Now,"You’ve won a lucky draw! Provide your contact details to claim the prize. Offer bahut mast lag rahi hai, check kar jaldi."
4496,spam,Your Loan Application Approved,Final notice: Your subscription will expire soon. Renew today and save 50%.
3534,spam,Congratulations! You've Won a Gift Voucher,Special insurance plan for you – get huge discounts by signing up today.
11557,ham,Weekly Report Submission Reminder,Let’s plan the presentation slides together this weekend.
10183,ham,Project Update and Next Steps,The team meeting is scheduled at 3 PM. Please join via the link.
14044,ham,Re: Notes from Today's Lecture,Don’t forget to bring the printed copies for submission.
10908,ham,Project Update and Next Steps,Let’s plan the presentation slides together this weekend.
